 ,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,241003KD3ADKCF,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,30,
,241004KJUADCKS,S24-LDPOD4-NEUT,Travel Liquid Dispenser Pods (Set of 4) - Neutral,1,159.00,34,
,241004KJYFXFU0,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),8,59.00,35,
,241004KJYFXFU0,S28-GRWBG2-GN05,Gardening Grow Bag Design 2 - Green - 5 Gallon (30*25cm),8,55.00,35,
,241004KJYFXFU0,S27-SPNSS4-DGRN,Spatter-proof Nailcutter Set (Set of 4) - Dark Green,1,88.00,35,
,241004M3DJ5UPK,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,33,
,241004M7T5HXEH,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241004M7T5HXEH,S31-LMSWST-YW95,Plain Leather Magsafe Snap On Wallet with Stand - Yellow 9.5,1,195.00,36,
,241004M7TWF5TS,S13-MNYCLP-SLVR,Money Clip Steel - Silver,5,39.00,31,
,241004M9MC3193,S31-FELTBG-SNVY,Felt Insert Bag with Multi Pockets - Navy Small (21*17*13cm),1,118.00,31,
,241004M9MC3193,S31-FELTBG-MBEG,Felt Insert Bag with Multi Pockets - Beige Medium (26*20*13cm),1,140.00,37,
,241004M9YC1VXE,S30-SETLUG-BEG7,Set Travel Luggage Organizer - Set of 7 - Beige,1,249.00,32,
,241004M9YC1VXE,S30-SETLUG-BLK7,Set Travel Luggage Organizer - Set of 7 - Black,1,249.00,31,
,241004MF7HM6PB,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241004MH5UPVUR,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),20,79.00,36,
,241004MJKFTS5J,S28-GRWBG2-BK05,Gardening Grow Bag Design 2 - Black - 5 Gallon (30*25cm),4,49.00,36,
,241004MS2H09U3,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,33,
,241004MSEFE2U7,S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,1,195.00,36,
,241004MUAG5H6K,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,35,
,241004MVV7U43H,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,34,
,241004N0NCFM0H,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),3,59.00,35,
,241004N4W98VY2,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),4,59.00,35,
,241004N4W98VY2,S28-GRWBG2-GY03,Gardening Grow Bag Design 2 - Gray - 3 Gallon (25*22cm),4,45.00,34,
,241004N9W8JSVY,S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,1,99.00,28,
,241004NCKBQ9R2,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),9,79.00,36,
,241004NJ4TV75E,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),5,109.00,37,
,241004NJ4TV75E,S19-GROWBG-BE10,Gardening Grow Bag - Beige - 10 Gallon (40*30cm),35,89.00,35,
,241004NM92RD7F,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,33,
,241004NM92RD7F,S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,1,159.00,25,
,241004NNYF6RW2,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,30,
,241004NQCF9KBE,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),5,45.00,35,
,241004NRBVDH27,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,1,99.00,35,
,241004NWVB5VTT,S27-APDCSE-SWP2,Airpod Case - Side Lock Style - White - Pro 2nd Gen,1,159.00,33,
,241005P2FM5Q7K,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241005P5N9794E,S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,1,159.00,30,
,241005PE3J1XN9,S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,1,69.00,36,
,241005PVXKM8BW,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241005PX4HN9EA,S15-LDHAMP-MGFS,Laundry Hamper - Medium Green Fish,1,155.00,31,
,241005Q7N9047C,S31-SLCAPD-MLR3,Silicone Case Bluetooth Earphones - 3rd Gen - Marshall,1,69.00,34,
,241005Q8R2UP7B,S28-GRWBG2-GN20,Gardening Grow Bag Design 2 - Green - 20 Gallon (50*40cm),2,119.00,35,
,241005Q94EP6DF,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,35,
,241005QBE0B3DB,S31-LMSWST-PR95,Plain Leather Magsafe Snap On Wallet with Stand - Purple 9.5,1,195.00,37,
,241005QCXB53QH,S18-DIACO1-SDGY,Diatomite Coaster Design 1 - Hard - Square Dark Gray,4,45.00,31,
,241005QEJYBY5F,S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,1,159.00,30,
,241005QHSNP77S,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,2,189.00,37,
,241005QMFFAV5F,S28-GRWBG2-GN03,Gardening Grow Bag Design 2 - Green - 3 Gallon (25*22cm),2,45.00,35,
,241005QVAPU4T0,S27-SPNSS4-DGRN,Spatter-proof Nailcutter Set (Set of 4) - Dark Green,1,88.00,35,
,241005QVXHXEN9,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241005R0SA510K,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,33,
,241005R26KQ55U,S08-LDHAMP-LPDN,Laundry Hamper - Large Pink Dinosaur,1,199.00,35,
,241005R275VR41,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,34,
,241005R3NUB08K,S30-LMSWST-LBRW,Plain Leather Magsafe Snap On Wallet with Stand - Light Brown,1,149.00,30,
,241005R8VDEGEM,S28-GRWBG2-GN20,Gardening Grow Bag Design 2 - Green - 20 Gallon (50*40cm),2,119.00,35,
,241005R9H81SS0,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,189.00,30,
,241005RA1RB7PX,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,34,
,241005RC1DC786,S28-GRWBG2-LB02,Gardening Grow Bag Design 2 - Light Brown - 2 Gallon (20*20cm),1,38.00,35,
,241005RG4WX88W,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,3,42.00,34,
,241005RG4WX88W,S28-CLSPCH-SPNK,Auto-close Silicone Pouch - Small Red,1,39.00,28,
,241006RHSH6M17,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,1,119.00,29,
,241006RHSH6M17,S27-PLPPSM-BRWN,PU Leather Passport Holder with Sim Card Holder - Brown ,1,135.00,30,
,241006RHSH6M17,S30-REVCEB-05ML,Refillable Vacuum Eye Cream Bottle - 5ml,1,19.00,31,
,241006RHSH6M17,S31-REVCEB-10ML,Refillable Vacuum Eye Cream Bottle - 10ml,2,25.00,31,
,241006RHSH6M17,S30-SETLUG-BLK6,Set Travel Luggage Organizer - Set of 6 - Black,1,179.00,31,
,241006RQUKHVUX,S20-SLCAPD-P1SW,Silicone Case Bluetooth Earphones - Pro 1st Gen - Switch,1,69.00,36,
,241006RR4MH9JD,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006S9PH37KE,S28-GRWBG2-BK05,Gardening Grow Bag Design 2 - Black - 5 Gallon (30*25cm),2,49.00,36,
,241006S9PH37KE,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),1,79.00,36,
,241006SF3UM91D,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,33,
,241006SHX2EXAS,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,30,
,241006SHX2EXAS,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,34,
,241006SRTT8YT1,S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,1,195.00,36,
,241006SSDBE18S,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),2,59.00,35,
,241006SSW8S808,S11-DIACO1-RGRY,Diatomite Coaster Design 1 - Hard - Round Gray,1,40.00,36,
,241006SSW8S808,S11-DIACO1-RPNK,Diatomite Coaster Design 1 - Hard - Round Pink,1,29.00,26,
,241006SSW8S808,S13-FNAILC-0000,Flat Nailcutter Keychain,1,79.00,28,
,241006SSW8S808,S20-PRSBT1-PINK,10ml Perfume Alcohol Spray Bottle - Pink,1,25.00,25,
,241006SWPCENBV,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,34,
,241006SX5Y6XWN,S17-DPCTWL-FA24,Disposable Compressed Towel - Face Brand A (yifuyan) 24x30,8,45.00,20,
,241006SX7PHX63,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,1,42.00,33,
,241006T0H2GW8Y,S31-FELTBG-SNVY,Felt Insert Bag with Multi Pockets - Navy Small (21*17*13cm),1,118.00,31,
,241006T1737NCQ,S11-FABORG-GWCH,Fabric Foldable Rectangle Organizer - Gray White Checkered,1,25.00,25,
,241006T2KQV6XB,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006T3PC0TU2,S11-LDHAMP-MNCT,Laundry Hamper - Medium Navy Cats,1,159.00,30,
,241006T5VJVE7G,S30-GRWBG2-BK07,Gardening Grow Bag Design 2 - Black - 7 Gallon (35*30cm),4,59.00,36,
,241006T7BFYER8,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006TC1A2CAV,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,32,
,241006TCMSSYJ4,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,2,139.00,30,
,241006TCMSSYJ4,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,3,139.00,34,
,241006TCMSSYJ4,S14-PCTOIL-BLUE,Pouch Toiletry Organizer - Blue,3,139.00,30,
,241006TCMSSYJ4,S14-PCTOIL-BRWN,Pouch Toiletry Organizer - Brown,3,139.00,34,
,241006TKW3PXWD,S12-FOLDFL-LAPN,Foldable File Organizer - Large Apricot No OPP,2,79.00,18,
,241006TKW3PXWD,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,1,119.00,29,
,241006TKY5EWXW,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006TNA4QK1G,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,189.00,30,
,241006TNSRE78D,S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,1,195.00,36,
,241006TNSRE78D,S34-SLCAPD-R1XB,Silicone Case Bluetooth Earphones - 1st and 2nd Gen - Xbox Controller,1,69.00,34,
,241006TTGWDAEB,S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,1,195.00,36,
,241006TTPSA0Y7,S22-LMSWST-NAVY,Plain Leather Magsafe Snap On Wallet with Stand - Navy,1,149.00,32,
,241006TUBE8B84,S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,1,195.00,36,
,241006TVHB9RUQ,S14-PCTOIL-BRWN,Pouch Toiletry Organizer - Brown,1,139.00,34,
,241006TWX2QATE,S31-FELTBG-SBEG,Felt Insert Bag with Multi Pockets - Beige Small (21*17*13cm),1,118.00,37,
,241006TY4RM9ND,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006TY4RM9ND,S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,1,195.00,36,
,241006TY4RM9ND,S31-LMSWST-RD95,Plain Leather Magsafe Snap On Wallet with Stand - Red 9.5,1,195.00,36,
,241006U088DXF1,S30-REVCEB-05ML,Refillable Vacuum Eye Cream Bottle - 5ml,3,20.00,"31, 33",
,241006U088DXF1,S31-REVCEB-10ML,Refillable Vacuum Eye Cream Bottle - 10ml,3,25.00,"31, 33",
,241006U18RVTKT,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,37,
,241006U18RVTKT,S31-ACPPCH-LGRN,Auto-close PU Leather Pouch - Large Green,1,49.00,33,
,241006U1CD8R4M,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,4,119.00,29,
,908482956252026,S21-LGDCAL-OENG,Lego DIY Calendar - Orange - Engineer,1,249.00,30,
,908522352367556,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,1,99.00,35,
,908522352367556,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,34,
,902104440215523,S11-LDHAMP-MRSY,Laundry Hamper - Medium Red Strawberry,1,169.00,35,
,902104440215523,S22-LDHAMP-MVDN,Laundry Hamper - Medium Dark Blue Varying Dinosaurs,1,149.00,33,
,908630717000650,S30-REVCEB-05ML,Refillable Vacuum Eye Cream Bottle - 5ml,2,19.00,33,
,908630717000650,S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,1,199.00,36,
,908648169598377,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),2,59.00,35,
,908648169598377,S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),3,80.00,34,
,908684743140082,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),5,45.00,35,
,908898362094071,S27-LMSWS2-BLCK,Plain Leather Magsafe Snap On Wallet with Stand Design 2 - Black,1,139.00,35,
,908983775356370,S19-FELTFO-MKHK,Felt Foldable Organizer - Medium Khaki,1,85.00,36,
,908983775356370,S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,1,85.00,33,
,909022989089878,S26-MKYHDR-SLVR,Metal Key Holder - Silver,1,69.00,32,
,909022989089878,S32-MKYHDR-BLUE,Metal Key Holder - Blue,1,69.00,32,
,909022989089878,S26-MKYHDR-BLCK,Metal Key Holder - Black,1,69.00,28,
,902591045500942,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,32,
,902626675206965,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,2,119.00,29,
,909162138716265,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),6,109.00,37,
,902661212469141,S26-MKYHDR-BLCK,Metal Key Holder - Black,1,69.00,28,
