 ,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,241201KW77FBGW,S28-SLCAPD-NCP2,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Famicom,1,79.00,33,
,241201MT2K6EDE,S19-FELTFO-LBEG,Felt Foldable Organizer - Large Beige,1,149.00,36,
,241201MTTSJ79E,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,30,
,241201MTTSJ79E,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,28,
,241201MTTSJ79E,S20-PRSBT1-BLCK,10ml Perfume Alcohol Spray Bottle - Black,4,25.00,29,
,241201MW6FU9HW,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,36,
,241201MW6FU9HW,S16-SLCODR-PINK,Silicone Coaster Design Drain - Pink,1,42.00,20,
,241201MX4H4FJH,S13-MNYCLP-SLVR,Money Clip Steel - Silver,4,39.00,31,
,241201N3M54S0G,S28-GRWBG2-GN05,Gardening Grow Bag Design 2 - Green - 5 Gallon (30*25cm),5,55.00,35,
,241201N5WTP4FD,S28-GRWBG2-LB20,Gardening Grow Bag Design 2 - Light Brown - 20 Gallon (50*40cm),1,119.00,38,
,241201N5WTP4FD,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),1,109.00,39,
,241201NB72JAF4,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,1,179.00,28,
,241201NE6NXDSW,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,1,179.00,28,
,241201NG46C86K,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,33,
,241201NHP3Q6J1,S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,1,279.00,29,
,241201NJ2EJP2V,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),1,45.00,35,
,241201NNA1G8EJ,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,30,
,241201NNKEWB30,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,33,
,241201NNKEWB30,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,1,99.00,35,
,241201NRDX7P07,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,2,199.00,38,
,241201NUCYFPGT,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241201NV9AG6GJ,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,35,
,241201NVVT5N8T,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,4,199.00,30,
,241201NYN10GG4,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241201NYN10GG4,S28-CLSPCH-SWHT,Auto-close Silicone Pouch - Small White,1,39.00,31,
,241201P022Q2RP,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241201P1UDN4Y7,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,34,
,241201P1UDN4Y7,S14-PCTOIL-REDD,Pouch Toiletry Organizer - Red,1,139.00,29,
,241201P3R49FEC,S19-FELTFO-LKHK,Felt Foldable Organizer - Large Khaki,1,149.00,34,
,241201P5K7DHG1,S31-FELTBG-MNVY,Felt Insert Bag with Multi Pockets - Navy Medium (26*20*13cm),1,140.00,38,
,241201P7XSXSDF,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,30,
,241201PAM49N8J,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202PDHUJW8V,S14-PCTOIL-BRWN,Pouch Toiletry Organizer - Brown,1,139.00,34,
,241202PQV28T4V,S26-RETVNC-SET2,Retro Vinyl Coaster - Set of 2,4,79.00,31,
,241202PQV28T4V,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,3,179.00,28,
,241202Q05X1Y85,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,185.00,35,
,241202Q7E52TJW,S26-RFIDMC-PLGY,RFID Card Wallet with Money Clip - Plain Gray,1,239.00,34,
,241202Q982YDWY,S22-LDHAMP-MVDN,Laundry Hamper - Medium Dark Blue Varying Dinosaurs,1,155.00,34,
,241202QCGDSPTW,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202QFUGCTMH,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,30,
,241202QFUGCTMH,S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,1,85.00,36,
,241202QKR9DCY2,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,1,99.00,35,
,241202QM1G3BR8,S22-ROLSHB-BLUE,Roll up Compact Shopping Bag (Nautiloop) - Blue,1,99.00,22,
,241202QM1G3BR8,S22-ROLSHB-REDD,Roll up Compact Shopping Bag (Nautiloop) - Red,1,99.00,22,
,241202QM1G3BR8,S22-ROLSHB-ORNG,Roll up Compact Shopping Bag (Nautiloop) - Orange,1,99.00,22,
,241202QM1G3BR8,S22-ROLSHB-PINK,Roll up Compact Shopping Bag (Nautiloop) - Pink,1,99.00,22,
,241202QPDJUF1B,S28-GRWBG2-GY03,Gardening Grow Bag Design 2 - Gray - 3 Gallon (25*22cm),4,45.00,36,
,241202QV4DKRW9,S26-RETRHL-NEO6,Retractable Highlighter - Neon Colors - Set of 6,1,190.00,32,
,241202QV7KKQ3P,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),4,59.00,35,
,241202QXCBSNTY,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,35,
,241202R4Y9W29F,S11-DIACO1-RWHT,Diatomite Coaster Design 1 - Hard - Round White,2,45.00,36,
,241202R8AK2HN5,S26-RFIDMC-PLSR,RFID Card Wallet with Money Clip - Plain Silver,1,239.00,31,
,241202R9EK4F3X,S27-APDCSE-SBP2,Airpod Case - Side Lock Style - Black - Pro 2nd Gen,4,159.00,37,
,241202RBF6RAX9,S26-MKYHDR-BLCK,Metal Key Holder - Black,2,69.00,35,
,241202RC9JQCB4,S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),20,79.00,35,
,241202RC9JQCB4,S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),20,79.00,"34, 38",
,241202RFBGH53W,S28-GRWBG2-LB10,Gardening Grow Bag Design 2 - Light Brown - 10 Gallon (40*30cm),4,89.00,35,
,241202RFBGH53W,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),6,45.00,35,
,241202RFBGH53W,S28-GRWBG2-LB20,Gardening Grow Bag Design 2 - Light Brown - 20 Gallon (50*40cm),1,119.00,38,
,241202RFBGH53W,S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),5,79.00,38,
,241202RGDKGGA7,S31-FELTBG-MNVY,Felt Insert Bag with Multi Pockets - Navy Medium (26*20*13cm),1,140.00,38,
,241202RKA5JK64,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202RKJ0ES1X,S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,1,119.00,33,
,241202RKM537AK,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202RN5WQK7K,S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,2,85.00,36,
,241202RN7RVX09,S27-SLCAPD-R3XB,Silicone Case Bluetooth Earphones - 3rd Gen - Xbox Controller,1,69.00,34,
,241202RP5W0ACY,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202RPHGXKX7,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,241202RRU5FHEW,S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,1,85.00,33,
,241202RRU5FHEW,S19-FELTFO-LBLK,Felt Foldable Organizer - Large Black,2,149.00,38,
,937283514940663,S32-MKYHDR-ORNG,Metal Key Holder - Orange,1,69.00,37,
,937263582928807,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,1,119.00,29,
,930492248216283,S27-APDCSE-SBP2,Airpod Case - Side Lock Style - Black - Pro 2nd Gen,1,159.00,37,
,937311986564181,S08-LDHAMP-LPDN,Laundry Hamper - Large Pink Dinosaur,1,199.00,38,
,930514497648903,S27-APDCSE-SWP2,Airpod Case - Side Lock Style - White - Pro 2nd Gen,1,159.00,35,
,937343193922385,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,34,
,937393304825535,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,1,149.00,32,
,937437928981752,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,937437928981752,S31-LMSWST-RD95,Plain Leather Magsafe Snap On Wallet with Stand - Red 9.5,1,199.00,36,
,937512162020560,S27-APDCSE-SBP2,Airpod Case - Side Lock Style - Black - Pro 2nd Gen,1,159.00,37,
,930747699031273,S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,1,199.00,38,
,930747699031273,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,38,
,930875643519396,S27-APDCSE-SWP2,Airpod Case - Side Lock Style - White - Pro 2nd Gen,1,159.00,35,
,930841097848570,S28-GRWBG2-GN10,Gardening Grow Bag Design 2 - Green - 10 Gallon (40*30cm),6,85.00,35,
,937725726810479,S34-FRNTOL-PINK,Front Pocket Toiletry Organizer - Pink,1,249.00,34,
,930927824848464,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,199.00,31,
,937751748940677,S26-RFIDMC-PLBK,RFID Card Wallet with Money Clip - Plain Black,1,239.00,37,
,937785570900895,S28-LDHAMP-LBWT,Laundry Hamper - Large Blue White Triangles,1,199.00,31,
