,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,WALKIN240301,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,100,130.00,30,
,240301TTE2TRQM,S19-LMFPSS-BLUE,PU Leather Multi-function Passport Holder - Blue,1,119.00,29,
,240301TYBC9X82,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,28,
,240301U2RKHNWT,S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,1,99.00,27,
,240301U2RKHNWT,S18-MEDCUT-WHTE,Portable Medicine Box with Pill Cutter - White/Yellow,1,99.00,22,
,240301U2RKHNWT,S30-SETLUG-NVY7,Set Travel Luggage Organizer - Set of 7 - Navy,1,249.00,30,
,240301U9G6DN9D,S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,1,199.00,27,
,240301U9G6DN9D,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,30,
,240301UG6RUMA7,S11-DPCTWL-FCEA,Disposable Compressed Towel - Face Brand A (yifuyan) 20x20,1,30.00,20,
,240301UG6RUMA7,S26-MKYHDR-SLVR,Metal Key Holder - Silver,1,69.00,28,
,240301UHDX23KS,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,30,
,240301UHDX23KS,S22-LMSWST-GREN,Plain Leather Magsafe Snap On Wallet with Stand - Green,1,149.00,30,
,240301UNBRCUPF,S20-8TBOTS-PINK,8-in-1 Travel Bottle Set - Stupid Little Elephant - Pink,1,99.00,27,
,240301UNVCHRMA,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,28,
,240301UNVCHRMA,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,26,
,240301UNVCHRMA,S20-PHWGHA-BLCK,Portable Hanging Digital Weighing Scale - Black,1,168.00,28,
,240301UNVCHRMA,S18-MEDCUT-BLUE,Portable Medicine Box with Pill Cutter - Blue,1,99.00,23,
,240301UQX2H4KE,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,1,149.00,30,
,240301URVUK25D,S08-LDHAMP-LHPB,Laundry Hamper - Large Hippo Balloon,1,199.00,21,
,240301URVUK25D,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,199.00,28,
,240301URVUK25D,S06-LDHAMP-LELE,Laundry Hamper - Large Elephant,1,199.00,30,
,240301UTA55VSG,S22-TCHORG-BLCK,Travel Tech Organizer Customizable - Black,1,199.00,28,
,240301UU7VYJ8P,S28-GRWBG2-GN03,Gardening Grow Bag Design 2 - Green - 3 Gallon (25*22cm),10,45.00,30,
,240301V0642WWH,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,28,
,240301V7JNC4HM,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,28,
,240301V9NQ5GJX,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,2,99.00,23,
,240301VCY0GB7H,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,189.00,30,
,240301VEJHAYK4,S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,1,199.00,30,
,240301VEJHAYK4,S21-LDHAMP-LACF,Laundry Hamper - Large Aircraft,1,199.00,25,
,240301VHBC7R2U,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,28,
,240301VK92DEBP,S15-WBKEND-WSR0,Wooden Bookend - Dark Walnut Small Round No Logo,1,179.00,27,
,240301VNT4AM2T,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,1,99.00,23,
,240301VU39EQHV,S28-SLCAPD-NCP2,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Famicom,1,79.00,30,
,240301VXBEF2FN,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,26,
,240301000SXUDQ,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,2,199.00,28,
,24030100YBF2EK,S26-RFIDMC-PLBK,RFID Card Wallet with Money Clip - Plain Black,1,239.00,30,
,24030102CDE9K1,S05-RFIDWL-GRAY,RFID Card Wallet - Gray,1,55.00,27,
,24030102CDE9K1,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,1,55.00,27,
,24030102CDE9K1,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,27,
,24030102CDE9K1,S11-FABORG-GYWA,Fabric Foldable Rectangle Organizer - Gray White Chevron,1,25.00,23,
,240301050RBEEY,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,30,
,2403020E90SM8A,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,1,149.00,30,
,2403020EMKT928,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,1,149.00,30,
,2403020FWG9693,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,2,99.00,30,
,2403020GK9AYSK,S06-WBKEND-NSQR,Wooden Bookend - Nature Square Corner,2,99.00,25,
,2403020M4RXJUD,S08-LDHAMP-LHPB,Laundry Hamper - Large Hippo Balloon,1,199.00,21,
,2403020M4RXJUD,S06-LDHAMP-LLCW,Laundry Hamper - Large Lion Crown,1,199.00,29,
,2403020N4FPK3F,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,28,
,2403020N4FPK3F,S19-XSQTOI-NAVY,XUNGLBAG Thick Square Toiletry Organizer - Navy,1,199.00,22,
,2403020PDHVRED,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,30,
,2403020VDR2P1F,S19-LMFPSS-SLVR,PU Leather Multi-function Passport Holder - Silver,1,119.00,29,
,2403020YGV21FU,S06-WBKEND-NSQR,Wooden Bookend - Nature Square Corner,2,99.00,25,
,2403020YVB5VEB,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,27,
,2403020YVB5VEB,S14-PCTOIL-BLUE,Pouch Toiletry Organizer - Blue,1,139.00,27,
,2403020YVB5VEB,S27-SPNSS4-DGRN,Spatter-proof Nailcutter Set (Set of 4) - Dark Green,1,88.00,30,
,240302104EJ8R2,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,185.00,28,
,24030213K9B2AG,S22-MNYCLP-SDLR,Money Clip Steel - Silver Dollar Sign,1,65.00,22,
,24030213K9B2AG,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,42.00,28,
,24030213NMK9JV,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,199.00,28,
,24030216J11UKN,S28-GRWBG2-GN02,Gardening Grow Bag Design 2 - Green - 2 Gallon (20*20cm),5,38.00,30,
,24030216J11UKN,S22-GROWBG-GY02,Gardening Grow Bag - Gray - 2 Gallon (20*20cm),5,59.00,"27, 28",
,24030218KJ5GR8,S08-LDHAMP-LPDN,Laundry Hamper - Large Pink Dinosaur,1,199.00,28,
,2403021BXJSR09,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,27,
,2403021C258S64,S28-GRWBG2-GN10,Gardening Grow Bag Design 2 - Green - 10 Gallon (40*30cm),3,85.00,30,
,2403021EKQEDU8,S06-WBKEND-NSQR,Wooden Bookend - Nature Square Corner,2,99.00,25,
,2403021ERGY2S1,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,3,149.00,30,
,2403021ERGY2S1,S22-LMSWST-BRWN,Plain Leather Magsafe Snap On Wallet with Stand - Brown,2,149.00,30,
,2403021FD9P0XK,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,2,99.00,23,
,2403021J8Y6DE3,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,30,
,2403021JRYAMRQ,S15-WBKEND-WSR0,Wooden Bookend - Dark Walnut Small Round No Logo,4,179.00,27,
,2403021MT6VGB1,S27-SLCAPD-2PCW,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Controller - White,1,169.00,30,
,2403021MT6VGB1,S28-CLSPCH-SWHT,Auto-close Silicone Pouch - Small White,2,39.00,28,
,2403021MVYKCQT,S22-LMSWST-BLCK,Plain Leather Magsafe Snap On Wallet with Stand - Black,1,149.00,30,
,2403021NSSSS1D,S22-GROWBG-GY10,Gardening Grow Bag - Gray - 10 Gallon (40*30cm),6,89.00,27,
,2403021P4YF47Q,S23-MCUSHP-5RNH,Makeup Cushion Puff - 5pcs Round with Hard Case,1,119.00,23,
,2403021P4YF47Q,S20-SLCAPD-P1MN,Silicone Case Bluetooth Earphones - Pro 1st Gen - Minnie,1,89.00,20,
,2403021QG5A4D0,S20-SLCAPD-R3CW,Silicone Case Bluetooth Earphones - 3rd Gen - Carbon Fiber Texture - White,1,119.00,30,
,2403021RYW3HHM,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,28,
,2403021SK8XF6H,S23-LMFPSS-GOLD,PU Leather Multi-function Passport Holder - Gold,1,119.00,29,
,2403021SK8XF6H,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,27,
,2403021SU6MVU4,S26-RFIDMC-PLBK,RFID Card Wallet with Money Clip - Plain Black,1,239.00,30,
