 , ,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment
,1060534918873518,S05-RFIDWL-SLVR,RFID Card Wallet - Silver,1,55.00,29
,1060630392727398,S26-RFIDMC-PLBK,RFID Card Wallet with Money Clip - Plain Black,1,239.00,47
,1060740107854795,S26-MKYHDR-BLCK,Metal Key Holder - Black,1,81.66,44
,1060740107854795,S32-MKYHDR-GREN,Metal Key Holder - Green,1,81.66,42
,1060740107854795,S32-MKYHDR-BLUE,Metal Key Holder - Blue,1,81.68,44
,1060788342211996,S05-RFIDWL-BLUE,RFID Card Wallet - Blue,4,55.00,29
,1060803346300335,S22-CEJTWT-DBWN,Card Ejector with Leather Wallet - Dark Brown,1,237.00,35
,2512016B37KT6F,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,171.00,48
,2512016B86TY38,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,210.00,48
,2512016EHJ3WEM,S31-COLTWL-REDD,Microfiber Cooling Towel (30*80cm)  - Red,1,29.00,44
,2512016EHJ3WEM,S31-COLTWL-BLUE,Microfiber Cooling Towel (30*80cm)  - Blue,2,29.00,44
,2512016EHJ3WEM,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,1,29.00,48
,2512016EHJ3WEM,S31-COLTWL-GREN,Microfiber Cooling Towel (30*80cm)  - Green,2,29.00,44
,2512016EHJ3WEM,S31-COLTWL-VLET,Microfiber Cooling Towel (30*80cm)  - Violet,1,29.00,44
,2512016EQE16R2,S26-RETRHL-NEO6,Retractable Highlighter - Neon Colors - Set of 6,1,209.00,46
,2512016G6GRJV6,S26-RFIDMC-PLBK,RFID Card Wallet with Money Clip - Plain Black,1,255.00,47
,2512016G6GRJV6,S44-MKHRHK-PLBK,Metal Key Holder with Hook - Black - Plain Packaging,1,320.00,48
,2512016GAGK59U,S19-FELTFO-MBEG,Felt Foldable Organizer - Medium Beige,4,95.00,39
,2512016GAGK59U,S31-FELTBG-LBLK,Felt Insert Bag with Multi Pockets - Black Large (28*25*17cm),1,205.00,42
,2512016GAGK59U,S31-FELTBG-MBEG,Felt Insert Bag with Multi Pockets - Beige Medium (26*20*13cm),1,155.00,44
,2512016J2VX758,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,1,193.00,41
,2512016JTUQH0V,S05-RFIDWL-GRAY,RFID Card Wallet - Gray,1,42.00,44
,2512016JTUQH0V,S05-RFIDWL-REDD,RFID Card Wallet - Red,2,42.00,44
,2512016JTUQH0V,S05-RFIDWL-SLVR,RFID Card Wallet - Silver,3,57.00,29
,2512016JTUQH0V,S05-RFIDWL-BLUE,RFID Card Wallet - Blue,2,57.00,29
,2512016JTUQH0V,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,3,42.00,44
,25120177X24YAF,S38-BDSWBP-GREN,Bird Shaped Self Watering Bulb for Plants - Green,1,113.00,46
,2512017FDD4X1T,S19-SLCODR-YLLW,Silicone Coaster Design Drain - Yellow,3,47.00,47
,2512017FDD4X1T,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,3,47.00,44
,2512017FDD4X1T,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,3,47.00,47
,2512017FDD4X1T,S16-SLCODR-BLUE,Silicone Coaster Design Drain - Blue,3,47.00,46
,2512017FDD4X1T,S16-SLCODR-PINK,Silicone Coaster Design Drain - Pink,3,47.00,47
,2512017GSUXFN3,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,310.00,46
,2512017HBXVF47,S22-LDHAMP-MVDN,Laundry Hamper - Medium Dark Blue Varying Dinosaurs,1,167.00,39
,2512017HERGNBM,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,255.00,48
,2512017HGW4AAF,S21-LGDCAL-UPOL,Lego DIY Calendar - Blue - Police,1,259.00,48
,2512017S9RBFND,S31-LMSWST-YW95,Plain Leather Magsafe Snap On Wallet with Stand - Yellow 9.5,1,210.00,41
,2512017S9RBFND,S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,1,210.00,44
,2512017SF2571N,S26-RFIDMC-PLSR,RFID Card Wallet with Money Clip - Plain Silver,1,253.00,49
,2512017SF2571N,S31-FELTBG-SBEG,Felt Insert Bag with Multi Pockets - Beige Small (21*17*13cm),1,130.00,48
,25120183PACV8B,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,44.00,44
,251201855AAVRA,S03-FOLDFL-LBLK,Foldable File Organizer - Large Black,1,99.00,36
,251201855AAVRA,S11-FABORG-BWCH,Fabric Foldable Rectangle Organizer - Black White Checkered,2,28.00,48
,251201862C6F0H,S21-LGDCAL-OENG,Lego DIY Calendar - Orange - Engineer,1,259.00,48
,2512018DERPHSU,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,11,29.00,48
,2512018DFJGPH7,S39-SLCAPD-4CBK,Silicone Case Bluetooth Earphones - 4th Gen - Controller - Black,1,183.00,46
,2512018EBTJBF4,S11-FABORG-YWDI,Fabric Foldable Rectangle Organizer - Yellow White Diamond,6,28.00,37
,2512018EBTJBF4,S11-FABORG-BWCH,Fabric Foldable Rectangle Organizer - Black White Checkered,2,28.00,48
,2512018EBTJBF4,S11-FABORG-PPOB,Fabric Foldable Rectangle Organizer - Pink Polar Bears,4,28.00,28
,2512018EBTJBF4,S11-FABORG-GNWA,Fabric Foldable Rectangle Organizer - Green White Chevron,8,28.00,46
,2512018KTMSC4Q,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,2,193.00,41
,2512018KYEAA5S,S26-RETVNC-SET6,Retro Vinyl Coaster - Set of 6,2,193.00,41
,2512018MA4PT27,S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,1,210.00,44
,2512018MF4YF85,S11-FABORG-GNWA,Fabric Foldable Rectangle Organizer - Green White Chevron,1,28.00,46
,2512018QBK8BWQ,S28-LDHAMP-LBWT,Laundry Hamper - Large Blue White Triangles,1,217.00,33
,2512018TX47KBE,S24-LDPOD4-NEUT,Travel Liquid Dispenser Pods (Set of 4) - Neutral,1,177.00,48
,2512028WM3JXUY,S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,1,95.00,48
,25120291S8JHPS,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,172.00,48
,25120293DTW5XS,S11-WODCO1-ROND,Wooden Coaster Design 1 - Round,1,25.00,27
,25120293DTW5XS,S19-FELTFO-MBLK,Felt Foldable Organizer - Medium Black,1,95.00,48
,251202970AUTJY,S44-MKHRHK-PLBK,Metal Key Holder with Hook - Black - Plain Packaging,1,320.00,48
,2512029FAC9PRF,S44-MKHRHK-PLBK,Metal Key Holder with Hook - Black - Plain Packaging,1,320.00,48
,2512029FAC9PRF,S44-MKHRHK-PLPU,Metal Key Holder with Hook - Purple - Plain Packaging,1,320.00,48
,2512029FAC9PRF,S44-MKHRHK-PLGR,Metal Key Holder with Hook - Green - Plain Packaging,1,320.00,48
,2512029MVBNYVS,S42-RFIDMC-PGLD,RFID Card Wallet with Money Clip - Plain Gold,1,255.00,49
,2512029MVBNYVS,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,2,310.00,46
,2512029MVBNYVS,S26-RFIDMC-PLGY,RFID Card Wallet with Money Clip - Plain Gray,1,254.00,43
,2512029MVBNYVS,S31-LMSWST-PR95,Plain Leather Magsafe Snap On Wallet with Stand - Purple 9.5,1,220.00,44
,2512029MVBNYVS,S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,1,220.00,44
,2512029QWS8PBW,S31-COLTWL-REDD,Microfiber Cooling Towel (30*80cm)  - Red,10,29.00,44
,2512029QWS8PBW,S31-COLTWL-BLUE,Microfiber Cooling Towel (30*80cm)  - Blue,10,29.00,44
,2512029QWS8PBW,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,10,29.00,48
