 ,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,250101AH197U0K,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,195.00,33,
,250101AQ19SDCA,S27-SLCAPD-2PCG,Silicone Case Bluetooth Earphones - Pro 2nd Gen - Controller - Gray,1,169.00,35,
,250101AQKYQ9XP,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,34,
,250101AUCCJ562,S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,2,279.00,31,
,250101B5BGFCBM,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,37,
,250101B6D581JK,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101B6NAFP8N,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),5,79.00,39,
,250101B6NAFP8N,S28-GRWBG2-BK01,Gardening Grow Bag Design 2 - Black - 1 Gallon (18*15cm) no handle,20,25.00,34,
,250101B6NAFP8N,S30-GRWBG2-BK07,Gardening Grow Bag Design 2 - Black - 7 Gallon (35*30cm),20,59.00,39,
,250101B8YK3BAD,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101B8YK3BAD,S38-CLSPCH-SBLK,Auto-close Silicone Pouch - Small Black,1,39.00,38,
,250101BHE8A4G0,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101BMF0090Y,S28-GRWBG2-LB05,Gardening Grow Bag Design 2 - Light Brown - 5 Gallon (30*25cm),5,59.00,35,
,250101BUA59NQ4,S31-LMSWST-YW95,Plain Leather Magsafe Snap On Wallet with Stand - Yellow 9.5,1,195.00,39,
,250101BUNU4BYF,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101BWMKJF3P,S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,1,159.00,25,
,250101C2DDY2T3,S05-RFIDWL-GRAY,RFID Card Wallet - Gray,1,55.00,35,
,250101C2DDY2T3,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,1,55.00,31,
,250101C2DDY2T3,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,35,
,250101C2FFUD8E,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101CA24N9U6,S16-DIACO1-SPNK,Diatomite Coaster Design 1 - Hard - Square Pink,1,29.00,27,
,250101CA24N9U6,S16-DIACO1-SLBL,Diatomite Coaster Design 1 - Hard - Square Light Blue,1,29.00,29,
,250101CA42MDM3,S31-COLTWL-GREN,Microfiber Cooling Towel (30*80cm)  - Green,5,25.00,38,
,250101CA42MDM3,S31-COLTWL-VLET,Microfiber Cooling Towel (30*80cm)  - Violet,5,25.00,38,
,250101CA5CM9RF,S14-MGSWLT-BLCK,Magsafe Wallet - Black,1,139.00,35,
,250101CAJUNV7U,S13-MNYCLP-SLVR,Money Clip Steel - Silver,2,39.00,31,
,250101CE1S80C5,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101CM4U1CTJ,S06-LDHAMP-LPEN,Laundry Hamper - Large Penguin,1,199.00,35,
,250101CM4U1CTJ,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,199.00,31,
,250101CMEHW8M0,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,39,
,250101CMHTSCMM,S22-LDHAMP-MGCB,Laundry Hamper - Medium Green Cloud Bear,1,155.00,31,
