,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,250430M4H10BYJ,S31-COLTWL-GRAY,Microfiber Cooling Towel (30*80cm)  - Gray,2,25.00,42,
,250430M4H10BYJ,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,2,25.00,42,
,250430M4H10BYJ,S31-COLTWL-PINK,Microfiber Cooling Towel (30*80cm)  - Pink,1,25.00,41,
,250501N7NYD73T,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,39,
,250501N8TFKDVQ,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,42,
,250501NDQR5335,S28-GRWBG2-BK02,Gardening Grow Bag Design 2 - Black - 2 Gallon (20*20cm),1,29.00,39,
,250501NRRFVTXH,S28-GRWBG2-GN10,Gardening Grow Bag Design 2 - Green - 10 Gallon (40*30cm),10,85.00,38,
,250501NXU2C57E,S19-LDHAMP-MSBL,Laundry Hamper - Medium Sports Balls,1,159.00,35,
,250501P1Y3VCYP,S20-PHWGHA-BLCK,Portable Hanging Digital Weighing Scale - Black,1,168.00,28,
,250501P3C5SJKB,S39-LMSWST-LB95,Plain Leather Magsafe Snap On Wallet with Stand - Light Brown 9.5,1,195.00,38,
,250501P5NDXTQU,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,2,99.00,35,
,250501P7RBY1YV,S11-LDHAMP-MRSY,Laundry Hamper - Medium Red Strawberry,1,165.00,37,
,250501P894SJ4U,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,37,
,250501P9ST7PQT,S31-LMSWST-PR95,Plain Leather Magsafe Snap On Wallet with Stand - Purple 9.5,1,195.00,41,
,250501PANRPKTH,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,42,
,250501PFFX4624,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,39,
,250501PFFX4624,S11-LDHAMP-MRSY,Laundry Hamper - Medium Red Strawberry,1,165.00,37,
,250501PFFX4624,S06-LDHAMP-LPEN,Laundry Hamper - Large Penguin,1,199.00,35,
,250501PFFX4624,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,155.00,38,
,250501PFFX4624,S21-LDHAMP-LEXC,Laundry Hamper - Large Excavator,1,199.00,32,
,250501PFFX4624,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,38,
,250501PFFX4624,S10-LDHAMP-SCAT,Laundry Hamper - Small Cats,1,99.00,38,
,250501PFFX4624,S15-LDHAMP-MPNT,Laundry Hamper - Medium Pine Tree,1,169.00,31,
,250501PFFX4624,S15-LDHAMP-MGFS,Laundry Hamper - Medium Green Fish,1,155.00,37,
,250501PPFFJCEG,S27-APDCSE-SBP2,Airpod Case - Side Lock Style - Black - Pro 2nd Gen,1,159.00,41,
,250501PTK14CRD,S28-GRWBG2-LB02,Gardening Grow Bag Design 2 - Light Brown - 2 Gallon (20*20cm),12,38.00,"36, 42",
,250501Q13QR1SE,S27-APDCSE-SBR3,Airpod Case - Side Lock Style - Black - Regular 3rd Gen,1,159.00,35,
,250501QD38G4VB,S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,1,69.00,42,
,250501QEFKKK5U,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,39,
,250501QKAPH1N2,S22-LDHAMP-MVDN,Laundry Hamper - Medium Dark Blue Varying Dinosaurs,1,155.00,34,
,250501QKAPH1N2,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,2,155.00,38,
,250502QREE06BE,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,250502QXMH30KS,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,42,
,250502R0K0WGPE,S27-APDCSE-SRR3,Airpod Case - Side Lock Style - Red - Regular 3rd Gen,1,159.00,31,
,250502R0RYNWG8,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,6,42.00,41,
,250502RDF4AJYC,S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,1,69.00,42,
,250502RFYR2XK3,S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,1,195.00,41,
,250502RJXT8RH5,S27-SLCAPD-R3XB,Silicone Case Bluetooth Earphones - 3rd Gen - Xbox Controller,1,69.00,34,
,250502RQH3TSD4,S31-FELTBG-MNVY,Felt Insert Bag with Multi Pockets - Navy Medium (26*20*13cm),1,140.00,38,
,250502RR8HCSP1,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,39,
,250502S0J2N7FY,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,1,55.00,31,
,250502S0RPCEM6,S28-GRWBG2-BK02,Gardening Grow Bag Design 2 - Black - 2 Gallon (20*20cm),4,29.00,39,
,250502S5JQXCJ6,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,39,
,250502S9V2FARY,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,250502SBEG25ND,S30-GRWBG2-BK07,Gardening Grow Bag Design 2 - Black - 7 Gallon (35*30cm),1,59.00,42,
,250502SJJHKAYK,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,155.00,38,
,250502SNKY3TCM,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,37,
,250502SQTWV293,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,38,
,250502SR1AVAH0,S28-GRWBG2-LB02,Gardening Grow Bag Design 2 - Light Brown - 2 Gallon (20*20cm),3,38.00,42,
,250502SR1AVAH0,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),4,45.00,42,
,250502SU296CAH,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,250502SVDMTPAN,S22-LDHAMP-MGCB,Laundry Hamper - Medium Green Cloud Bear,1,149.00,31,
,250502T2YBSWGJ,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,39,
,250502T2YBSWGJ,S31-SETLUG-PNK7,Set Travel Luggage Organizer - Set of 7 - Pink,1,225.00,32,
,250502T2YBSWGJ,S30-SETLUG-BEG7,Set Travel Luggage Organizer - Set of 7 - Beige,1,237.00,32,
,250502T2YBSWGJ,S30-SETLUG-NVY7,Set Travel Luggage Organizer - Set of 7 - Navy,1,225.00,31,
,250503T8CFMXBY,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,149.00,35,
,250503T8Q36UGT,S08-LDHAMP-LOWL,Laundry Hamper - Large Owl,1,199.00,39,
,250503TDV9DG5E,S15-LDHAMP-MPNT,Laundry Hamper - Medium Pine Tree,1,169.00,31,
,250503THHM0R4A,S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,1,195.00,41,
,250503TPFU3T4G,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,1,299.00,42,
,250503TPNECG3U,S28-GRWBG2-LB10,Gardening Grow Bag Design 2 - Light Brown - 10 Gallon (40*30cm),2,87.00,39,
,250503TPNECG3U,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),2,107.00,41,
,250503TPNECG3U,S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),1,77.00,38,
,250503TPNECG3U,S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),1,79.00,38,
,250503TUWMX1F9,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,250503U0HTKWMV,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,250503U20VFKHK,S26-RFIDMC-PLBL,RFID Card Wallet with Money Clip - Plain Blue,1,239.00,34,
,250503U25RUW6D,S26-RFIDMC-PLGY,RFID Card Wallet with Money Clip - Plain Gray,1,239.00,34,
,250503U6AEMJTQ,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,34,
,250503U9C4R4N4,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,35,
,250503UAVKCXKD,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,2,42.00,41,
,250503UBUK8YY9,S28-GRWBG2-LB10,Gardening Grow Bag Design 2 - Light Brown - 10 Gallon (40*30cm),3,89.00,39,
,250503UDAFBSW3,S39-LMSWST-LB95,Plain Leather Magsafe Snap On Wallet with Stand - Light Brown 9.5,1,195.00,38,
,250503UDSC87AD,S28-GRWBG2-BK02,Gardening Grow Bag Design 2 - Black - 2 Gallon (20*20cm),10,27.80,"39, 42",
,250503UDSC87AD,S28-GRWBG2-BK02,Gardening Grow Bag Design 2 - Black - 2 Gallon (20*20cm),10,27.80,"39, 42",
,250503UDSC87AD,S28-GRWBG2-BK02,Gardening Grow Bag Design 2 - Black - 2 Gallon (20*20cm),3,29.00,"39, 42",
,250503UGJ57BFC,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,34,
,250503UQUR51VX,S26-RFIDMC-PLGY,RFID Card Wallet with Money Clip - Plain Gray,1,239.00,34,
,250503URC7E9VM,S28-GRWBG2-GN03,Gardening Grow Bag Design 2 - Green - 3 Gallon (25*22cm),2,44.00,42,
,250503URC7E9VM,S28-GRWBG2-GN05,Gardening Grow Bag Design 2 - Green - 5 Gallon (30*25cm),3,54.00,42,
,250503URC7E9VM,S28-GRWBG2-GN03,Gardening Grow Bag Design 2 - Green - 3 Gallon (25*22cm),2,45.00,42,
,250503USMTDFEY,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,42,
,250503USMTDFEY,S38-CLSPCH-SBLK,Auto-close Silicone Pouch - Small Black,1,39.00,38,
,250503USWD2YAJ,S42-RFIDMC-PGLD,RFID Card Wallet with Money Clip - Plain Gold,1,239.00,42,
,250503UTMTKJKU,S20-SLCAPD-R1SW,Silicone Case Bluetooth Earphones - 3rd Gen - Switch,1,69.00,42,
,250503UTY7FQ3D,S26-MKYHDR-SLVR,Metal Key Holder - Silver,1,69.00,35,
,250503UW5PVFDA,S22-MEDCUT-WTPK,Portable Medicine Box with Pill Cutter - White/Pink,1,50.00,23,
,250503UWJSJHM0,S31-COLTWL-GRAY,Microfiber Cooling Towel (30*80cm)  - Gray,1,25.00,42,
,250503UWJSJHM0,S31-COLTWL-BLUE,Microfiber Cooling Towel (30*80cm)  - Blue,1,25.00,42,
,250503UWJSJHM0,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,1,25.00,42,
,250503UWJSJHM0,S31-COLTWL-GREN,Microfiber Cooling Towel (30*80cm)  - Green,1,25.00,42,
,250503UYNMP3QG,S08-LDHAMP-LOWL,Laundry Hamper - Large Owl,1,199.00,39,
,250503V9HV2QJE,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,42,
,250503V9HV2QJE,S19-LDHAMP-MEXC,Laundry Hamper - Medium Excavator,1,159.00,25,
,250503VD91VGQV,S26-RFIDMC-PLGY,RFID Card Wallet with Money Clip - Plain Gray,1,239.00,34,
,250503VDE4W5PS,S28-SLCAPD-NCR3,Silicone Case Bluetooth Earphones - 3rd Gen - Famicom,1,79.00,31,
,250503VK6EF2AN,S28-GRWBG2-GN20,Gardening Grow Bag Design 2 - Green - 20 Gallon (50*40cm),4,119.00,41,
,250503VPGQ7TYQ,S28-SLCAPD-NCR3,Silicone Case Bluetooth Earphones - 3rd Gen - Famicom,1,79.00,39,
,250504VQVWJ58Q,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,155.00,38,
,250504W02E03GF,S26-RFIDMC-PLGN,RFID Card Wallet with Money Clip - Plain Green,1,239.00,42,
,25050408TPTR4X,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,38,
,2505040AT633EH,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),3,77.33,39,
,2505040AT633EH,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),2,107.00,41,
,2505040AT633EH,S28-GRWBG2-BK10,Gardening Grow Bag Design 2 - Black - 10 Gallon (40*30cm),3,79.00,39,
,2505040D1UNWE8,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,42,
,2505040DH3XB79,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,2505040EAU11E3,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,2505040EAU11E3,S27-LMSWS2-GREN,Plain Leather Magsafe Snap On Wallet with Stand Design 2 - Green,1,139.00,31,
,2505040FP1TC4B,S19-FELTFO-LKHK,Felt Foldable Organizer - Large Khaki,1,149.00,34,
,2505040N7FYHTK,S11-FABORG-GWCH,Fabric Foldable Rectangle Organizer - Gray White Checkered,2,25.00,34,
,2505040PP98117,S31-COLTWL-GRAY,Microfiber Cooling Towel (30*80cm)  - Gray,6,25.00,42,
,2505040PP98117,S31-COLTWL-VLET,Microfiber Cooling Towel (30*80cm)  - Violet,5,25.00,42,
,2505040YTB9XHS,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,25050410U94B9B,S41-APDCSE-SWR4,Airpod Case - Side Lock Style - White - Regular 4th Gen,1,159.00,41,
,250504199PR2VP,S28-GRWBG2-LB02,Gardening Grow Bag Design 2 - Light Brown - 2 Gallon (20*20cm),2,38.00,42,
,250504199PR2VP,S28-GRWBG2-LB03,Gardening Grow Bag Design 2 - Light Brown - 3 Gallon (25*22cm),1,45.00,42,
,25050419BMPN22,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,69.00,37,
,2505041C5A9KRQ,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,42,
,2505041F3GUBBX,S24-LDPOD4-NEUT,Travel Liquid Dispenser Pods (Set of 4) - Neutral,1,159.00,34,
,2505041HXYR5Q8,S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,1,195.00,41,
,2505041J8UCGQ5,S25-LDHAMP-LVDN,Laundry Hamper - Large Dark Blue Varying Dinosaurs,1,155.00,38,
,2505041JF8EB3A,S19-FELTFO-LKHK,Felt Foldable Organizer - Large Khaki,3,149.00,34,
,2505041P4KYXY3,S18-DIACO1-RDGY,Diatomite Coaster Design 1 - Hard - Round Dark Gray,2,17.50,38,
,2505041QVPU5A4,S34-SLCAPD-R1XB,Silicone Case Bluetooth Earphones - 1st and 2nd Gen - Xbox Controller,1,69.00,34,
,2505041TS1AQW1,S08-LDHAMP-LPDN,Laundry Hamper - Large Pink Dinosaur,1,199.00,42,
,2505041VQKY171,S28-GRWBG2-LB02,Gardening Grow Bag Design 2 - Light Brown - 2 Gallon (20*20cm),1,38.00,42,
,2505042244SAX2,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,42,
,2505042244SAX2,S15-LDHAMP-MGFS,Laundry Hamper - Medium Green Fish,1,149.00,39,
,25050422MBKEAJ,S02-LDHAMP-LDNO,Laundry Hamper - Large Dinosaur,1,199.00,32,
,25050424H9UU7X,S15-LDHAMP-MPNT,Laundry Hamper - Medium Pine Tree,1,169.00,31,
,989065245812558,S28-GRWBG2-BK20,Gardening Grow Bag Design 2 - Black - 20 Gallon (50*40cm),2,109.00,41,
,989065245812558,S30-GRWBG2-BK07,Gardening Grow Bag Design 2 - Black - 7 Gallon (35*30cm),2,59.00,42,
,996525753440348,S28-GRWBG2-BK03,Gardening Grow Bag Design 2 - Black - 3 Gallon (25*22cm),2,39.00,42,
,996518161018094,S27-LMSWS2-BRWN,Plain Leather Magsafe Snap On Wallet with Stand Design 2 - Brown,1,139.00,35,
,996557745618708,S31-COLTWL-BLUE,Microfiber Cooling Towel (30*80cm)  - Blue,2,25.00,42,
,996557745618708,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,2,25.00,42,
,996557745618708,S31-COLTWL-GRAY,Microfiber Cooling Towel (30*80cm)  - Gray,2,25.00,42,
,989135892819585,S16-DIACO1-SWHT,Diatomite Coaster Design 1 - Hard - Square White,7,45.00,30,
,989191096376251,S18-DIACO1-RDGY,Diatomite Coaster Design 1 - Hard - Round Dark Gray,4,45.00,38,
,996689151014121,S23-INFNPL-GREN,Inflatable Travel Neck Pillow  - Green,1,88.00,34,
,996730526101773,S27-APDCSE-SWP2,Airpod Case - Side Lock Style - White - Pro 2nd Gen,1,159.00,41,
,996715993029375,S31-LMSWST-PR95,Plain Leather Magsafe Snap On Wallet with Stand - Purple 9.5,1,199.00,41,
,996715993029375,S27-LMSWS2-BRWN,Plain Leather Magsafe Snap On Wallet with Stand Design 2 - Brown,1,139.00,35,
,996756944127479,S24-APDCSE-HBR3,Airpod Case - Headset Lock Style - Black - Regular 3rd Gen,1,149.00,33,
,989306094467947,S27-APDCSE-SBP2,Airpod Case - Side Lock Style - Black - Pro 2nd Gen,1,159.00,41,
,989403474917255,S28-GRWBG2-BK05,Gardening Grow Bag Design 2 - Black - 5 Gallon (30*25cm),4,49.00,40,
,989403474917255,S30-GRWBG2-BK07,Gardening Grow Bag Design 2 - Black - 7 Gallon (35*30cm),1,59.00,42,
,989469664072144,S22-LDHAMP-MVDN,Laundry Hamper - Medium Dark Blue Varying Dinosaurs,1,159.00,34,
,989530056320047,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,179.00,35,
,997018964060346,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,179.00,35,
,997057145076158,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,169.00,39,
,997057145076158,S15-LDHAMP-MGFS,Laundry Hamper - Medium Green Fish,1,159.00,39,
,997074999929081,S18-DIACO1-RDGY,Diatomite Coaster Design 1 - Hard - Round Dark Gray,1,45.00,38,
,997092573377150,S28-GRWBG2-GN03,Gardening Grow Bag Design 2 - Green - 3 Gallon (25*22cm),2,45.00,42,
,997092573377150,S30-GRWBG2-GN07,Gardening Grow Bag Design 2 - Green - 7 Gallon (35*30cm),1,75.00,37,
,989740011864926,S27-LMSWS2-GREN,Plain Leather Magsafe Snap On Wallet with Stand Design 2 - Green,1,139.00,31,
,989783053849501,S26-RFIDMC-HCBK,RFID Card Wallet with Money Clip - Honeycomb Black,2,299.00,42,
,997302107315402,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,169.00,39,
,997307953548906,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,997378954466469,S30-LMSWST-BK95,Plain Leather Magsafe Snap On Wallet with Stand - Black 9.5,1,199.00,41,
,990002692433407,S31-COLTWL-BLUE,Microfiber Cooling Towel (30*80cm)  - Blue,3,25.00,42,
,990002692433407,S31-COLTWL-DGRY,Microfiber Cooling Towel (30*80cm)  - Dark Gray,3,25.00,42,
,990002692433407,S31-COLTWL-GRAY,Microfiber Cooling Towel (30*80cm)  - Gray,3,25.00,42,
,990002692433407,S31-COLTWL-GREN,Microfiber Cooling Towel (30*80cm)  - Green,1,25.00,42,
,989983497778024,S11-FABORG-YWDI,Fabric Foldable Rectangle Organizer - Yellow White Diamond,1,25.00,19,
,989983497778024,S11-FABORG-GNWA,Fabric Foldable Rectangle Organizer - Green White Chevron,2,25.00,19,
