,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,230501GMP55EQH,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,39.00,20,
,230501GSX343YF,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,18,
,230501GT7166AM,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230501GTYNWN3Q,S03-FOLDFL-LBLK,Foldable File Organizer - Large Black,2,89.00,16,
,230501GVFP8BSA,S05-RFIDWL-GRAY,RFID Card Wallet - Gray,1,55.00,17,
,230501GVFP8BSA,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,17,
,230501H768R49E,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,175.00,18,
,230501HASGK3A7,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230501HE3U95JC,S04-WREPRP-EYOR,Wire Protector - Eeyore,1,20.00,12,
,230501HE3U95JC,S03-WREPRP-PGLT,Wire Protector - Piglet,1,20.00,16,
,230501HE3U95JC,S03-WREPRP-TIGR,Wire Protector - Tiger,1,20.00,20,
,230501HEUV0JT9,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,230501HEUV0JT9,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,18,
,230501HF4XSX8K,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,230501HF4XSX8K,S11-FABORG-BWCH,Fabric Foldable Rectangle Organizer - Black White Checkered,2,25.00,19,
,230501HGYFTF1Q,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230501HKMXXWYC,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,18,
,230501HKU88NBG,S04-WREPRP-SRLX,Wire Protector - Snorlax,1,20.00,15,
,230501HKU88NBG,S03-WREPRP-PGLT,Wire Protector - Piglet,1,20.00,16,
,230501HKU88NBG,S03-WREPRP-POOH,Wire Protector - Pooh,1,20.00,15,
,230501HKU88NBG,S03-WREPRP-TIGR,Wire Protector - Tiger,1,20.00,20,
,230501HKU88NBG,S04-WREPRP-CHAR,Wire Protector - Charmander,1,20.00,15,
,230501HKU88NBG,S04-WREPRP-HLKT,Wire Protector - Hello Kitty,1,20.00,15,
,230501HKU88NBG,S04-WREPRP-SPBB,Wire Protector - Spongebob,1,20.00,16,
