,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,613467557147206,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,16,
,613461157059516,S01-MBKEND-BLAK,Metal Bookend - Black,1,119.00,15,
,613461157059516,S01-MBKEND-GRAY,Metal Bookend - Gray,1,119.00,15,
,613480958348550,S15-WBKEND-WSR0,Wooden Bookend - Dark Walnut Small Round No Logo,2,179.00,17,
,609821628020684,S11-DIACO1-RWHT,Diatomite Coaster Design 1 - Hard - Round White,2,39.00,17,
,609835646263254,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,17,
,613660536482112,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,17,
,609887837777435,S02-LDHAMP-LDNO,Laundry Hamper - Large Dinosaur,1,199.00,14,
,609887837777435,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,199.00,15,
,613669979257230,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,17,
,613669979257230,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,2,225.00,17,
,609897497346554,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,122.55,17,
,609897497346554,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,17,
,609897497346554,S14-PCTOIL-REDD,Pouch Toiletry Organizer - Red,1,122.55,17,
,613743544124321,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,17,
,613743544124321,S09-LPASSH-BLCK,PU Leather Passport Holder - Black,2,95.00,13,
,613845721513147,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,2,122.55,17,
,610087219688779,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,219.00,10,
,613911109472464,S11-SQTOIL-REDD,Square Toiletry Organizer - Red,1,199.00,17,
,613920945225415,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,39.00,16,
,613916770665016,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,219.00,16,
,613932974904212,S16-DIACO1-SLGN,Diatomite Coaster Design 1 - Hard - Square Light Green,2,39.00,17,
,610257214113990,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,2,35.00,18,
,610249023833413,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,4,99.00,15,
