,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,230701RFFK675E,S09-LPASSH-BLCK,PU Leather Passport Holder - Black,1,99.00,20,
,230701RGF62FGS,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,22,
,230701RGF803X6,S05-RFIDWL-BLUE,RFID Card Wallet - Blue,1,55.00,18,
,230701RGF803X6,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,17,
,230701RQX6HC41,S15-WBKEND-WSQ0,Wooden Bookend - Dark Walnut Small Square No Logo,6,179.00,19,
,230701RWN535E6,S13-MNYCLP-SLVR,Money Clip Steel - Silver,5,39.00,22,
,230701S0FNCQG8,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,22,
,230701S9EJE8S3,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,39.00,22,
,230701SA430H4G,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,20,
,230701SC7KYNDY,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,230701SC7KYNDY,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,230701SCQXMQQ2,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,22,
,230701SDW2XK8N,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,19,
,230701SDW2XK8N,S14-PCTOIL-REDD,Pouch Toiletry Organizer - Red,1,139.00,19,
,230701SHMQXMVD,S11-SQTOIL-PURP,Square Toiletry Organizer - Purple,1,199.00,23,
,230701SKB2F8KR,S04-WREPRP-GODZ,Wire Protector - Godzilla,1,20.00,16,
,230701SKB2F8KR,S03-WREPRP-PEPS,Wire Protector - Pepsi,1,20.00,16,
,230701SM5RXAT2,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,23,
,230701SQQ3R9NE,S01-LDHAMP-LLIO,Laundry Hamper - Large Lion,1,199.00,18,
,230701SS5AVN51,S06-LDHAMP-LBDN,Laundry Hamper - Large Blue Dinosaur,1,189.00,19,
,230701SSYJ6FWV,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,23,
,230701STF3Y241,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,22,
,230701STU92MGX,S02-LDHAMP-MWDY,Laundry Hamper - Medium Washday,1,159.00,19,
,230701SUCRUBDM,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,22,
,230701T3AYQE36,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,230701T56VMTUB,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,19,
,230701T56VMTUB,S14-PCTOIL-BLUE,Pouch Toiletry Organizer - Blue,1,139.00,19,
,230701T56VMTUB,S14-PCTOIL-REDD,Pouch Toiletry Organizer - Red,1,139.00,19,
,230701T68XP6BW,S02-FOLDFL-LWHT,Foldable File Organizer - Large White,3,89.00,18,
,230701T68XP6BW,S03-FOLDFL-LBLK,Foldable File Organizer - Large Black,2,89.00,20,
,230701T9HYDYBN,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,22,
,230701T9Q0HQXY,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,20,
,230701TB838JN5,S06-WBKEND-NRND,Wooden Bookend - Nature Round Corner,1,99.00,20,
,230701TB838JN5,S18-MEDDRW-PINK,Portable Medicine Box Drawer Type - Pink,1,59.00,21,
,230701THHG5SEV,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,175.00,23,
,230701THHG5SEV,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,22,
,230701TJ0FWG3U,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,22,
,230701TJ16U4CK,S09-LPASSH-BLCK,PU Leather Passport Holder - Black,1,99.00,20,
,230701TJN4U0PJ,S11-LDHAMP-MNCT,Laundry Hamper - Medium Navy Cats,1,159.00,20,
,230701TJY0FQ4Q,S14-MGSWLT-BLCK,Magsafe Wallet - Black,1,139.00,20,
,230701TJY0FQ4Q,S14-MGSWLT-VIOL,Magsafe Wallet - Violet,1,139.00,20,
,230701TKA9XSX5,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,39.00,22,
,230701TKBXB6P8,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,230701TME8Y8ER,S03-WREPRP-POOH,Wire Protector - Pooh,1,20.00,15,
,230701TME8Y8ER,S10-WREPRP-POHB,Wire Protector - Pooh Bottom,2,25.00,16,
,230701TMVJR5DV,S19-LDHAMP-MACF,Laundry Hamper - Medium Aircraft,1,159.00,21,
,230701TNM36991,S11-FABORG-PPOB,Fabric Foldable Rectangle Organizer - Pink Polar Bears,2,25.00,19,
,230701TNM36991,S14-CUPCVR-CESP,Cup Cover - Cat Ears - Sky Blue / Pink,1,59.00,20,
,230701TNWYVJDG,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,2,199.00,22,
,230701TPH27M2P,S14-MGSWLT-BLCK,Magsafe Wallet - Black,2,139.00,20,
,230701TPH27M2P,S14-MGSWLT-YLLW,Magsafe Wallet - Yellow,1,139.00,20,
,230701TRAX66FF,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,22,
,230701TRP3V4PM,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,175.00,22,
,230701TRP3V4PM,S02-TOILOR-PURP,Travel Toiletry Organizer - Purple,1,175.00,17,
,230701TRVX8T08,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,22,
,230701TT9JTKCF,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,23,
,230701TUA81JVQ,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,39.00,22,
,230701TUA81JVQ,S20-PRSBT1-BLCK,10ml Perfume Alcohol Spray Bottle - Black,1,25.00,20,
,230701TVEFSFS3,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,20,
,672975575342980,S06-WBKEND-NRND,Wooden Bookend - Nature Round Corner,2,99.00,20,
,672979380651162,S11-TBTOIL-BLUE,Tube Toiletry Organizer - Blue,1,179.00,17,
,672979380651162,S14-PCTOIL-BLUE,Pouch Toiletry Organizer - Blue,1,139.00,19,
,672979380651162,S10-TRVLAD-WHTE,Multifunctional Travel Adapter - White,1,269.00,22,
,672979380651162,S20-PHWGHA-SLVR,Portable Hanging Digital Weighing Scale - Silver,1,169.00,20,
,673027111449082,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,19,
,673027111449082,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,1,42.00,19,
,673027111449082,S16-SLCODR-BLUE,Silicone Coaster Design Drain - Blue,1,42.00,19,
,673027111449082,S16-SLCODR-PINK,Silicone Coaster Design Drain - Pink,1,42.00,19,
,668718830362117,S14-PCTOIL-BLUE,Pouch Toiletry Organizer - Blue,1,139.00,19,
,668724286057718,S13-MNYCLP-GOLD,Money Clip Steel - Gold,2,39.00,22,
,668724286057718,S13-MNYCLP-SLVR,Money Clip Steel - Silver,2,39.00,22,
,668755028366881,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,668764219435899,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,673155558478129,S14-PCTOIL-BRWN,Pouch Toiletry Organizer - Brown,1,139.00,19,
,668885607856312,S16-DIACO1-SWHT,Diatomite Coaster Design 1 - Hard - Square White,3,44.00,17,
,673213128149033,S14-PCTOIL-GRAY,Pouch Toiletry Organizer - Gray,1,139.00,20,
,673213128149033,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,673213128149033,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,668884830091817,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,668876674550344,S10-WREPRP-BTRF,Wire Protector - Batman Round Face,1,25.00,11,
,668895845928905,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,169.00,20,
,673262732326079,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,673298702812214,S18-MEDDRW-PINK,Portable Medicine Box Drawer Type - Pink,1,59.00,21,
,673298702812214,S13-FNAILC-0000,Flat Nailcutter Keychain,1,82.00,22,
,673283794873197,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,673283794873197,S11-SQTOIL-SBLU,Square Toiletry Organizer - Sky Blue,2,199.00,21,
,673283794873197,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,673299997633818,S19-LBKPSS-BLCK,PU Leather Plain Buckle Passport Holder - Black,1,149.00,19,
,673299997633818,S19-LBKPSS-DBWN,PU Leather Plain Buckle Passport Holder - Dark Brown,1,149.00,19,
