,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,2306017A87UFF7,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,2306017PME12B4,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,19,
,2306017SDHFE8S,S06-LDHAMP-LBDN,Laundry Hamper - Large Blue Dinosaur,1,189.00,19,
,2306017U01W5J2,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,20,
,2306017W977RS5,S19-XSQTOI-NAVY,XUNGLBAG Thick Square Toiletry Organizer - Navy,1,219.00,19,
,2306017WWESC0Y,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,2306017YWK1YG7,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,2306017YWK1YG7,S11-TBTOIL-DGRY,Tube Toiletry Organizer - Dark Gray,1,179.00,14,
,230601806UMEU2,S06-LDHAMP-LLCW,Laundry Hamper - Large Lion Crown,1,189.00,20,
,23060184N3JT61,S06-LDHAMP-LPNP,Laundry Hamper - Large Pineapple,1,179.00,20,
,23060186JMVS6Y,S03-WREPRP-CRDC,Wire Protector - Cardcaptor,1,20.00,16,
,23060186JMVS6Y,S06-WBKEND-NSQR,Wooden Bookend - Nature Square Corner,2,99.00,16,
,23060186PFW0VB,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230601886PWWSV,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,175.00,17,
,23060188CD44FG,S05-RFIDWL-GRAY,RFID Card Wallet - Gray,2,55.00,20,
,23060188CD44FG,S05-RFIDWL-SLVR,RFID Card Wallet - Silver,1,55.00,17,
,23060188CD44FG,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,17,
,230601897W9YJR,S10-LDHAMP-LCHK,Laundry Hamper - Large Chick,1,169.00,16,
,2306018BM5TFYW,S08-FOLDFL-LLGY,Foldable File Organizer - Large Light Gray,3,89.00,20,
,2306018BS4328A,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,2306018CSAYWS0,S19-LDHAMP-LSBL,Laundry Hamper - Large Sports Balls,1,199.00,21,
,2306018DM69D7X,S09-WREPRP-MIN2,Wire Protector - Minion Two eyes,1,25.00,15,
,2306018DM69D7X,S03-WREPRP-CHIP,Wire Protector - Chip,1,20.00,16,
,2306018DNJ6M3M,S11-WODCO1-ROND,Wooden Coaster Design 1 - Round,1,42.00,19,
,2306018EFFVV3R,S09-LPASSH-DBRN,PU Leather Passport Holder - Dark Brown,1,99.00,17,
,2306018EUYE22C,S01-LDHAMP-LLIO,Laundry Hamper - Large Lion,1,199.00,18,
,2306018JHQCG7K,S03-WREPRP-STCH,Wire Protector - Stitch,1,20.00,20,
,2306018JYB70XY,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,2306018MPN7EXV,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,19,
,2306018MPN7EXV,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,1,42.00,19,
,2306018MPN7EXV,S16-SLCODR-PINK,Silicone Coaster Design Drain - Pink,1,42.00,19,
,2306018P7YJ4ME,S06-LDHAMP-LPNP,Laundry Hamper - Large Pineapple,1,179.00,20,
,2306018RDWTSN4,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,2306018SQ3V8CT,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,2306018V1QVEG5,S02-LDHAMP-LDNO,Laundry Hamper - Large Dinosaur,1,199.00,18,
,2306018V1QVEG5,S08-LDHAMP-LPDN,Laundry Hamper - Large Pink Dinosaur,1,189.00,19,
,2306018V1QVEG5,S06-LDHAMP-LLCW,Laundry Hamper - Large Lion Crown,1,189.00,20,
,2306018WA50XHA,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,19,
,2306018Y71DJPM,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,21,
,2306018Y71DJPM,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,20,
,23060194H40DQV,S12-FOLDFL-LLGN,Foldable File Organizer - Large Light Gray No OPP,1,79.00,16,
,23060194H40DQV,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,20,
,23060196D9G4RB,S01-LDHAMP-LLIO,Laundry Hamper - Large Lion,1,199.00,18,
,23060196D9G4RB,S06-LDHAMP-LBDN,Laundry Hamper - Large Blue Dinosaur,1,189.00,19,
,23060199SUP88D,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,2306019BG4CMQ7,S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,1,159.00,21,
,2306019KUS9C58,S10-FOLDFL-LWTN,Foldable File Organizer - Large White No OPP,1,79.00,17,
,2306019MNH7W6P,S03-WREPRP-STBB,Wire Protector - Starbucks Brown,1,20.00,15,
,2306019MNH7W6P,S10-WREPRP-BTRF,Wire Protector - Batman Round Face,1,25.00,11,
,2306019MU5HUQB,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,17,
,2306029SD8ENDE,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,2306029WP9FD7S,S11-FABORG-GWCH,Fabric Foldable Rectangle Organizer - Gray White Checkered,1,25.00,19,
,2306029WP9FD7S,S11-FABORG-BWCH,Fabric Foldable Rectangle Organizer - Black White Checkered,1,25.00,19,
,2306029WP9FD7S,S11-FABORG-WBCH,Fabric Foldable Rectangle Organizer - White Black Checkered,1,25.00,19,
,2306029WP9FD7S,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,5,42.00,19,
,230602A26XJ4A5,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230602A6HYDJEU,S06-LDHAMP-LLCW,Laundry Hamper - Large Lion Crown,1,189.00,20,
,230602AGMKX63X,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,175.00,17,
,230602AGQ246AJ,S13-MNYCLP-SLVR,Money Clip Steel - Silver,2,39.00,20,
,230602ANG29X28,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,19,
,230602AR04TMS2,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,19,
,230602AR04TMS2,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,230602AR05S489,S03-FOLDFL-LBLK,Foldable File Organizer - Large Black,2,89.00,20,
,230602AS7GMUXW,S14-WREPRP-TTRO,Wire Protector - Totoro,1,25.00,18,
,230602AV22T47R,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,19,
,230602AV22T47R,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,1,55.00,17,
,230602AWWFF5HY,S10-LDHAMP-XSPO,Laundry Hamper - XS Polka Dots,1,45.00,16,
,230602AXQVEJ55,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,16,
,230602AYSDAT51,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602AYSDAT51,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,175.00,18,
,230602AYSDAT51,S18-MEDDRW-GRAY,Portable Medicine Box Drawer Type - Gray,1,59.00,21,
,230602AYSDAT51,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,230602B1VRMMU0,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602B1VRMMU0,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,19,
,230602B1VRMMU0,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,1,42.00,19,
,230602B2NG642B,S10-LDHAMP-MFLO,Laundry Hamper - Medium Flora,1,159.00,15,
,230602B4KB1YTC,S08-FOLDFL-LLGY,Foldable File Organizer - Large Light Gray,1,89.00,20,
,230602B4KB1YTC,S21-LDHAMP-LCTV,Laundry Hamper - Large Construction Vehicles,1,199.00,21,
,230602B5W17HRJ,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602B6NWJQP4,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,3,99.00,16,
,230602B6NWJQP4,S20-MCUSHP-RND0,Makeup Cushion Puff - Round,2,25.00,20,
,230602B6R9U1B5,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,230602B6TT03WW,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,199.00,17,
,230602B6TT03WW,S02-TOILOR-PURP,Travel Toiletry Organizer - Purple,1,199.00,17,
,230602BARU2KQ2,S05-RFIDWL-RGLD,RFID Card Wallet - Rose Gold,2,55.00,17,
,230602BAVH9NBB,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,230602BB3FGH2Q,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602BB3FGH2Q,S11-DPCTWL-FCEA,Disposable Compressed Towel - Face Brand A (yifuyan) 20x20,1,35.00,16,
,230602BB3FGH2Q,S11-DPCTWL-BDYA,Disposable Compressed Towel - Body Brand A (mengzhiling),1,45.00,21,
,230602BCEHJ91W,S08-LDHAMP-LOWL,Laundry Hamper - Large Owl,1,189.00,19,
,230602BCEHJ91W,S06-LDHAMP-LPEN,Laundry Hamper - Large Penguin,1,189.00,16,
,230602BCEHJ91W,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,189.00,20,
,230602BCEHJ91W,S08-LDHAMP-LFOX,Laundry Hamper - Large Fox,1,189.00,15,
,230602BE3N38MJ,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,19,
,230602BG11JV0K,S13-MNYCLP-GOLD,Money Clip Steel - Gold,2,39.00,20,
,230602BJ3VRE35,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,230602BJE8KN51,S02-LDHAMP-LDNO,Laundry Hamper - Large Dinosaur,1,199.00,18,
,230602BKR1MTMP,S18-MEDCUT-BLUE,Portable Medicine Box with Pill Cutter - Blue,1,109.00,18,
,230602BMRJ2JXH,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,20,
,230602BPHAUKXU,S03-WREPRP-STBW,Wire Protector - Starbucks White,2,20.00,15,
,230602BS6CKDPA,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,20,
,230602BSBMFJ9S,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,18,
,230602BSCWGU7C,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,39.00,20,
,230602BSVVN3F2,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,199.00,17,
,230602BSVVN3F2,S03-WREPRP-ELMO,Wire Protector - Elmo,1,20.00,15,
,230602BSVVN3F2,S08-WREPRP-CMON,Wire Protector - Cookie Monster,1,20.00,15,
,230602BV4J7AE6,S07-FOLDFL-LPNK,Foldable File Organizer - Large Pink,1,89.00,16,
,230602BV4J7AE6,S03-HKCHAT-BLCK,Hat Hook - Black,1,219.00,20,
,230602BV4J7AE6,S20-MCUSHP-TNGH,Makeup Cushion Puff - Triangle with Hard Case,1,29.00,20,
,230602BVPGD2AM,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,20,
,230602BYUEEKSN,S16-DIACO1-SLGN,Diatomite Coaster Design 1 - Hard - Square Light Green,1,40.00,18,
,230602BYUEEKSN,S16-DIACO1-SLBL,Diatomite Coaster Design 1 - Hard - Square Light Blue,1,40.00,18,
,230602C1N00R9K,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602C1RUY24G,S05-RFIDWL-BLCK,RFID Card Wallet - Black,1,55.00,17,
,230602C1TQ35NP,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,199.00,17,
,230602C3QR8VRB,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,19,
,230602C4KXBUQJ,S19-LDHAMP-MCTV,Laundry Hamper - Medium Construction Vehicles,1,159.00,21,
,230602C4KXBUQJ,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,20,
,230602C56DN9W4,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,20,
,230602C5MJQ9V8,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,20,
,653162871499474,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,225.00,18,
,657317308046255,S02-TOILOR-PURP,Travel Toiletry Organizer - Purple,1,225.00,17,
,653162877628204,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,39.00,20,
,653189240113981,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,653215676291471,S13-MNYCLP-SLVR,Money Clip Steel - Silver,3,39.00,20,
,657367310512445,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,20,
,653227454042498,S16-SLCODR-BLUE,Silicone Coaster Design Drain - Blue,3,42.00,19,
,653227454042498,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,2,42.00,19,
,653227454042498,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,3,42.00,19,
,653229062340782,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,39.00,20,
,653229062340782,S13-MNYCLP-GOLD,Money Clip Steel - Gold,1,39.00,20,
,653256636419475,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,2,42.00,19,
,653256636419475,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,2,42.00,19,
,653256636419475,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,2,42.00,19,
,657371943653080,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,225.00,20,
,657373956724317,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,175.00,18,
,657373956724317,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,17,
,653268455313877,S03-HKCHAT-BLCK,Hat Hook - Black,1,199.00,20,
,653297031904262,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,17,
,657432358281890,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,199.00,20,
,657432358281890,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,199.00,17,
